ANIO;MES;DIA;HORA;PROVINCIA;CANTÓN;ZONA;CLASE;CAUSA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS
2021;FEBRERO;LUNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;LUNES;16:00 A 16:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;LUNES;16:00 A 16:59;GUAYAS;DAULE;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;LUNES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;LUNES;17:00 A 17:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;LUNES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;LUNES;17:00 A 17:59;GUAYAS;NARANJITO;RURAL;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;FEBRERO;LUNES;18:00 A 18:59;PICHINCHA;QUITO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;LUNES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;LUNES;19:00 A 19:59;LOS RÍOS;BUENA FE;RURAL;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;LUNES;19:00 A 19:59;LOS RÍOS;PUEBLOVIEJO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;LUNES;19:00 A 19:59;MANABÍ;MANTA;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;LUNES;19:00 A 19:59;GUAYAS;NARANJITO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;3;3
2021;FEBRERO;LUNES;20:00 A 20:59;LOS RÍOS;BABAHOYO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;LUNES;20:00 A 20:59;IMBABURA;OTAVALO;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;LUNES;22:00 A 22:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;LUNES;22:00 A 22:59;LOS RÍOS;QUEVEDO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;00:00 A 00:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;05:00 A 05:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;3;3
2021;FEBRERO;MARTES;06:00 A 06:59;AZUAY;NABON;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;06:00 A 06:59;LOJA;LOJA;URBANA;CHOQUES;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;MARTES;06:00 A 06:59;PICHINCHA;QUITO;RURAL;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EXCESO VELOCIDAD;0;2;2
2021;FEBRERO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EXCESO VELOCIDAD;0;2;2
2021;FEBRERO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MARTES;08:00 A 08:59;CHIMBORAZO;GUAMOTE;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;FEBRERO;MARTES;08:00 A 08:59;TUNGURAHUA;AMBATO;URBANA;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;0;0;0
2021;FEBRERO;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;FEBRERO;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;3;3
2021;FEBRERO;MARTES;09:00 A 09:59;GUAYAS;DAULE;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;10:00 A 10:59;GUAYAS;SAMBORONDON;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MARTES;10:00 A 10:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;10:00 A 10:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;10:00 A 10:59;GUAYAS;DURAN;URBANA;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MARTES;11:00 A 11:59;PICHINCHA;QUITO;URBANA;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;FEBRERO;MARTES;11:00 A 11:59;CHIMBORAZO;GUANO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;MARTES;11:00 A 11:59;EL ORO;MACHALA;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MARTES;11:00 A 11:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;12:00 A 12:59;LOJA;LOJA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;12:00 A 12:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;12:00 A 12:59;EL ORO;MACHALA;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;12:00 A 12:59;GUAYAS;DAULE;RURAL;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;MARTES;13:00 A 13:59;GUAYAS;NARANJITO;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MARTES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;13:00 A 13:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;FEBRERO;MARTES;14:00 A 14:59;MANABÍ;PORTOVIEJO;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;14:00 A 14:59;AZUAY;OÑA;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MARTES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MARTES;14:00 A 14:59;GUAYAS;DAULE;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;MARTES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MARTES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MARTES;15:00 A 15:59;GUAYAS;DAULE;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EXCESO VELOCIDAD;0;2;2
2021;FEBRERO;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;MARTES;17:00 A 17:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;MARTES;17:00 A 17:59;MORONA SANTIAGO;HUAMBOYA;RURAL;ESTRELLAMIENTOS;EXCESO VELOCIDAD;1;1;2
2021;FEBRERO;MARTES;17:00 A 17:59;SANTA ELENA;LA LIBERTAD;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;17:00 A 17:59;TUNGURAHUA;AMBATO;URBANA;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MARTES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;1;1
2021;FEBRERO;MARTES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MARTES;18:00 A 18:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;18:00 A 18:59;SUCUMBÍOS;SHUSHUFINDI;RURAL;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;18:00 A 18:59;TUNGURAHUA;SAN PEDRO DE PELILEO;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MARTES;18:00 A 18:59;GUAYAS;SAMBORONDON;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MARTES;19:00 A 19:59;GUAYAS;DAULE;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;20:00 A 20:59;MANABÍ;MANTA;URBANA;CHOQUES;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;MARTES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;MARTES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;21:00 A 21:59;PICHINCHA;QUITO;RURAL;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;MARTES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MARTES;22:00 A 22:59;GUAYAS;MILAGRO;URBANA;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;FEBRERO;MIÉRCOLES;04:00 A 04:59;GUAYAS;SAMBORONDON;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;04:00 A 04:59;EL ORO;MACHALA;URBANA;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MIÉRCOLES;05:00 A 05:59;LOS RÍOS;MOCACHE;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;08:00 A 08:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MIÉRCOLES;08:00 A 08:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;3;3
2021;FEBRERO;MIÉRCOLES;09:00 A 09:59;LOS RÍOS;BUENA FE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MIÉRCOLES;10:00 A 10:59;MORONA SANTIAGO;MORONA;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MIÉRCOLES;10:00 A 10:59;GUAYAS;ISIDRO AYORA;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;MIÉRCOLES;10:00 A 10:59;AZUAY;OÑA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MIÉRCOLES;10:00 A 10:59;GUAYAS;SANTA LUCIA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MIÉRCOLES;10:00 A 10:59;MANABÍ;PORTOVIEJO;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;11:00 A 11:59;GUAYAS;DAULE;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;MIÉRCOLES;11:00 A 11:59;AZUAY;CUENCA;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MIÉRCOLES;11:00 A 11:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MIÉRCOLES;11:00 A 11:59;GUAYAS;DURAN;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;11:00 A 11:59;LOS RÍOS;BABAHOYO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;12:00 A 12:59;MANABÍ;MONTECRISTI;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;12:00 A 12:59;GUAYAS;SANTA LUCIA;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;13:00 A 13:59;SANTA ELENA;LA LIBERTAD;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;13:00 A 13:59;MANABÍ;PUERTO LOPEZ;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;FEBRERO;MIÉRCOLES;14:00 A 14:59;PICHINCHA;QUITO;RURAL;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MIÉRCOLES;15:00 A 15:59;GUAYAS;PEDRO CARBO;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;15:00 A 15:59;LOJA;LOJA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;2;2
2021;FEBRERO;MIÉRCOLES;15:00 A 15:59;LOJA;LOJA;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MIÉRCOLES;15:00 A 15:59;IMBABURA;COTACACHI;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;17:00 A 17:59;GUAYAS;MILAGRO;URBANA;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;17:00 A 17:59;EL ORO;MACHALA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MIÉRCOLES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;MIÉRCOLES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;2;2
2021;FEBRERO;MIÉRCOLES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;MIÉRCOLES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;3;3
2021;FEBRERO;MIÉRCOLES;21:00 A 21:59;MANABÍ;JIPIJAPA;RURAL;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;MIÉRCOLES;21:00 A 21:59;SANTA ELENA;SANTA ELENA;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;1;0;1
2021;FEBRERO;MIÉRCOLES;21:00 A 21:59;LOJA;LOJA;URBANA;CHOQUES;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;MIÉRCOLES;21:00 A 21:59;MANABÍ;SANTA ANA;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MIÉRCOLES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;2;2
2021;FEBRERO;MIÉRCOLES;22:00 A 22:59;LOS RÍOS;MONTALVO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;MIÉRCOLES;22:00 A 22:59;PICHINCHA;QUITO;URBANA;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;MIÉRCOLES;22:00 A 22:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;MIÉRCOLES;23:00 A 23:59;EL ORO;MACHALA;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;JUEVES;00:00 A 00:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;JUEVES;00:00 A 00:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;JUEVES;00:00 A 00:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;JUEVES;01:00 A 01:59;CHIMBORAZO;CHAMBO;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;JUEVES;02:00 A 02:59;GUAYAS;GUAYAQUIL;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;JUEVES;03:00 A 03:59;PICHINCHA;QUITO;RURAL;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;FEBRERO;JUEVES;05:00 A 05:59;AZUAY;CUENCA;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;JUEVES;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;FEBRERO;JUEVES;05:00 A 05:59;GUAYAS;BALAO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;JUEVES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;FEBRERO;JUEVES;07:00 A 07:59;AZUAY;CUENCA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;FEBRERO;JUEVES;07:00 A 07:59;PICHINCHA;QUITO;RURAL;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;FEBRERO;JUEVES;08:00 A 08:59;ESMERALDAS;QUININDE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;JUEVES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;JUEVES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;JUEVES;10:00 A 10:59;PICHINCHA;MEJIA;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;JUEVES;11:00 A 11:59;EL ORO;MACHALA;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;JUEVES;11:00 A 11:59;EL ORO;MACHALA;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;JUEVES;13:00 A 13:59;IMBABURA;OTAVALO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;FEBRERO;JUEVES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;JUEVES;15:00 A 15:59;GUAYAS;SALITRE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;JUEVES;15:00 A 15:59;PICHINCHA;QUITO;URBANA;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;JUEVES;15:00 A 15:59;PICHINCHA;QUITO;URBANA;OTROS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;JUEVES;16:00 A 16:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;JUEVES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;2;2
2021;FEBRERO;JUEVES;16:00 A 16:59;LOJA;LOJA;URBANA;PÉRDIDA DE PISTA;DAÑOS MECÁNICOS;0;2;2
2021;FEBRERO;JUEVES;16:00 A 16:59;COTOPAXI;PUJILI;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;FEBRERO;JUEVES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;JUEVES;16:00 A 16:59;PICHINCHA;QUITO;URBANA;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;FEBRERO;JUEVES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;JUEVES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;FEBRERO;JUEVES;17:00 A 17:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;JUEVES;17:00 A 17:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;FEBRERO;JUEVES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;2;2
2021;FEBRERO;JUEVES;18:00 A 18:59;LOS RÍOS;QUEVEDO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;3;3
2021;FEBRERO;JUEVES;18:00 A 18:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;FEBRERO;JUEVES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;FEBRERO;JUEVES;19:00 A 19:59;GUAYAS;GUAYAQUIL;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
